"period","censusdate","era","oera","plot","plot_type","total_e","dipo_e","smgran_e","pb_e","pp_e","tinygran_e","oplottype","fplottype","fplot","total_e_ma","dipo_e_ma","smgran_e_ma","pb_e_ma","pp_e_ma","tinygran_e_ma"
138,1989-09-03,"a_pre_pb","a_pre_pb",4,"CC",127,127,0,0,0,0,"CC","CC","4",221.5,217.333333333333,4.16666666666667,0,2.5,4.16666666666667
138,1989-09-03,"a_pre_pb","a_pre_pb",11,"CC",127,127,0,0,0,0,"CC","CC","11",113.565429688333,100.232096355,13.3333333333333,0,2.66666666666667,13.3333333333333
138,1989-09-03,"a_pre_pb","a_pre_pb",14,"CC",184,184,0,0,0,0,"CC","CC","14",177.666666666667,171.333333333333,6.33333333333333,0,0,6.33333333333333
138,1989-09-03,"a_pre_pb","a_pre_pb",15,"EE",0,0,0,0,0,0,"EE","EE","15",37.5,0,37.5,0,0,37.5
138,1989-09-03,"a_pre_pb","a_pre_pb",17,"CC",89,89,0,0,0,0,"CC","CC","17",122,103.5,18.5,0,0,18.5
138,1989-09-03,"a_pre_pb","a_pre_pb",19,"EE",23,0,23,0,0,23,"EE","EE","19",31.3333333333333,0,31.3333333333333,0,3.33333333333333,31.3333333333333
138,1989-09-03,"a_pre_pb","a_pre_pb",20,"EE",0,0,0,0,0,0,"EE","EE","20",62.5654296883333,28.232096355,34.3333333333333,0,0,34.3333333333333
138,1989-09-03,"a_pre_pb","a_pre_pb",21,"EE",0,0,0,0,0,0,"EE","EE","21",24.7430781366667,0,24.7430781366667,0,0,24.7430781366667
139,1989-10-07,"a_pre_pb","a_pre_pb",3,"EE",34,0,34,0,18,34,"EE","EE","3",49.3333333333333,0,49.3333333333333,0,17.8333333333333,49.3333333333333
139,1989-10-07,"a_pre_pb","a_pre_pb",4,"CC",347,338,9,0,0,9,"CC","CC","4",217.5,216,1.5,0,0,1.5
139,1989-10-07,"a_pre_pb","a_pre_pb",11,"CC",148,133,15,0,0,15,"CC","CC","11",115.065429688333,106.898763021667,8.16666666666667,0,2.66666666666667,8.16666666666667
139,1989-10-07,"a_pre_pb","a_pre_pb",14,"CC",197,197,0,0,0,0,"CC","CC","14",191,188,3,0,0,3
139,1989-10-07,"a_pre_pb","a_pre_pb",15,"EE",24,0,24,0,0,24,"EE","EE","15",36.5,0,36.5,0,0,36.5
139,1989-10-07,"a_pre_pb","a_pre_pb",17,"CC",162,154,8,0,0,8,"CC","CC","17",128.833333333333,111,17.8333333333333,0,0,17.8333333333333
139,1989-10-07,"a_pre_pb","a_pre_pb",19,"EE",55,0,55,0,0,55,"EE","EE","19",33.6666666666667,0,33.6666666666667,0,0,33.6666666666667
139,1989-10-07,"a_pre_pb","a_pre_pb",20,"EE",12,0,12,0,0,12,"EE","EE","20",55.8987630216667,28.232096355,27.6666666666667,0,0,27.6666666666667
139,1989-10-07,"a_pre_pb","a_pre_pb",21,"EE",27,0,27,0,0,27,"EE","EE","21",21.4097448033333,0,21.4097448033333,0,0,21.4097448033333
140,1989-11-04,"a_pre_pb","a_pre_pb",3,"EE",73,0,73,0,33,73,"EE","EE","3",49,0,49,0,23.3333333333333,49
140,1989-11-04,"a_pre_pb","a_pre_pb",4,"CC",345,337,8,0,0,8,"CC","CC","4",249.333333333333,246.5,2.83333333333333,0,0,2.83333333333333
140,1989-11-04,"a_pre_pb","a_pre_pb",11,"CC",126,98,28,0,0,28,"CC","CC","11",128.065429688333,115.232096355,12.8333333333333,0,2.66666666666667,12.8333333333333
140,1989-11-04,"a_pre_pb","a_pre_pb",14,"CC",344,324,20,0,0,20,"CC","CC","14",222,215.666666666667,6.33333333333333,0,0,6.33333333333333
140,1989-11-04,"a_pre_pb","a_pre_pb",15,"EE",26,0,26,0,0,26,"EE","EE","15",27.1666666666667,0,27.1666666666667,0,0,27.1666666666667
140,1989-11-04,"a_pre_pb","a_pre_pb",17,"CC",224.98281643,193,31.98281643,0,0,31.98281643,"CC","CC","17",136.830469405,120.333333333333,16.4971360716667,0,0,16.4971360716667
140,1989-11-04,"a_pre_pb","a_pre_pb",19,"EE",79,0,79,0,0,79,"EE","EE","19",43.1666666666667,0,43.1666666666667,0,0,43.1666666666667
140,1989-11-04,"a_pre_pb","a_pre_pb",20,"EE",8,0,8,0,0,8,"EE","EE","20",47.232096355,28.232096355,19,0,0,19
140,1989-11-04,"a_pre_pb","a_pre_pb",21,"EE",52.72923441,0,52.72923441,0,0,52.72923441,"EE","EE","21",25.6979505383333,0,25.6979505383333,0,0,25.6979505383333
141,1989-12-04,"a_pre_pb","a_pre_pb",3,"EE",63,0,63,0,0,63,"EE","EE","3",53.6666666666667,0,53.6666666666667,0,23.3333333333333,53.6666666666667
141,1989-12-04,"a_pre_pb","a_pre_pb",4,"CC",507,498,9,0,0,9,"CC","CC","4",296.666666666667,292.333333333333,4.33333333333333,0,0,4.33333333333333
141,1989-12-04,"a_pre_pb","a_pre_pb",11,"CC",250,230,20,0,0,20,"CC","CC","11",156.166666666667,141.666666666667,14.5,0,2.66666666666667,14.5
141,1989-12-04,"a_pre_pb","a_pre_pb",14,"CC",212,188,24,0,0,24,"CC","CC","14",231.666666666667,224.333333333333,7.33333333333333,0,0,7.33333333333333
141,1989-12-04,"a_pre_pb","a_pre_pb",15,"EE",53,0,53,0,0,53,"EE","EE","15",24.5,0,24.5,0,0,24.5
141,1989-12-04,"a_pre_pb","a_pre_pb",17,"CC",257,180,77,0,0,77,"CC","CC","17",148.663802738333,125.666666666667,22.9971360716667,0,0,22.9971360716667
141,1989-12-04,"a_pre_pb","a_pre_pb",19,"EE",122,0,122,0,0,122,"EE","EE","19",50,0,50,0,0,50
141,1989-12-04,"a_pre_pb","a_pre_pb",20,"EE",14,0,14,0,0,14,"EE","EE","20",35.232096355,23.8987630216667,11.3333333333333,0,0,11.3333333333333
141,1989-12-04,"a_pre_pb","a_pre_pb",21,"EE",60,0,60,0,0,60,"EE","EE","21",30.07641147,0,30.07641147,0,0,30.07641147
142,1990-01-06,"a_pre_pb","a_pre_pb",3,"EE",10,0,10,0,0,10,"EE","EE","3",46.8333333333333,0,46.8333333333333,0,19.6666666666667,46.8333333333333
142,1990-01-06,"a_pre_pb","a_pre_pb",4,"CC",660.9275604,660.9275604,0,0,0,0,"CC","CC","4",380.321260066667,375.987926733333,4.33333333333333,0,0,4.33333333333333
142,1990-01-06,"a_pre_pb","a_pre_pb",11,"CC",215,215,0,0,0,0,"CC","CC","11",167.833333333333,156,11.8333333333333,0,0,11.8333333333333
142,1990-01-06,"a_pre_pb","a_pre_pb",14,"CC",102,102,0,0,0,0,"CC","CC","14",226.833333333333,219.5,7.33333333333333,0,0,7.33333333333333
142,1990-01-06,"a_pre_pb","a_pre_pb",15,"EE",28,0,28,0,0,28,"EE","EE","15",24.8333333333333,0,24.8333333333333,0,0,24.8333333333333
142,1990-01-06,"a_pre_pb","a_pre_pb",17,"CC",229,194,35,0,0,35,"CC","CC","17",175.497136071667,150.166666666667,25.330469405,0,0,25.330469405
142,1990-01-06,"a_pre_pb","a_pre_pb",19,"EE",28,0,28,0,0,28,"EE","EE","19",51.1666666666667,0,51.1666666666667,0,0,51.1666666666667
142,1990-01-06,"a_pre_pb","a_pre_pb",20,"EE",17,0,17,0,0,17,"EE","EE","20",26.8987630216667,16.232096355,10.6666666666667,0,0,10.6666666666667
142,1990-01-06,"a_pre_pb","a_pre_pb",21,"EE",11,0,11,0,0,11,"EE","EE","21",26.9548724016667,0,26.9548724016667,0,0,26.9548724016667
143,1990-01-29,"a_pre_pb","a_pre_pb",3,"EE",33,0,33,0,0,33,"EE","EE","3",40.8333333333333,0,40.8333333333333,0,13.8333333333333,40.8333333333333
143,1990-01-29,"a_pre_pb","a_pre_pb",4,"CC",555,555,0,0,0,0,"CC","CC","4",423.6545934,419.321260066667,4.33333333333333,0,0,4.33333333333333
143,1990-01-29,"a_pre_pb","a_pre_pb",11,"CC",289,289,0,0,0,0,"CC","CC","11",192.5,182,10.5,0,0,10.5
143,1990-01-29,"a_pre_pb","a_pre_pb",14,"CC",193,184,9,0,0,9,"CC","CC","14",205.333333333333,196.5,8.83333333333333,0,0,8.83333333333333
143,1990-01-29,"a_pre_pb","a_pre_pb",15,"EE",35,0,35,0,0,35,"EE","EE","15",27.6666666666667,0,27.6666666666667,0,0,27.6666666666667
143,1990-01-29,"a_pre_pb","a_pre_pb",17,"CC",62,52,10,0,0,10,"CC","CC","17",170.663802738333,143.666666666667,26.9971360716667,0,0,26.9971360716667
143,1990-01-29,"a_pre_pb","a_pre_pb",19,"EE",54,0,54,0,0,54,"EE","EE","19",60.1666666666667,0,60.1666666666667,0,0,60.1666666666667
143,1990-01-29,"a_pre_pb","a_pre_pb",20,"EE",18,0,18,0,0,18,"EE","EE","20",11.5,0,11.5,0,0,11.5
143,1990-01-29,"a_pre_pb","a_pre_pb",21,"EE",18,0,18,0,0,18,"EE","EE","21",28.1215390683333,0,28.1215390683333,0,0,28.1215390683333
144,1990-02-24,"a_pre_pb","a_pre_pb",3,"EE",63,0,63,0,0,63,"EE","EE","3",46,0,46,0,8.5,46
144,1990-02-24,"a_pre_pb","a_pre_pb",4,"CC",599,599,0,0,0,0,"CC","CC","4",502.321260066667,497.987926733333,4.33333333333333,0,0,4.33333333333333
144,1990-02-24,"a_pre_pb","a_pre_pb",11,"CC",376,376,0,0,0,0,"CC","CC","11",234,223.5,10.5,0,0,10.5
144,1990-02-24,"a_pre_pb","a_pre_pb",14,"CC",246,237,9,0,0,9,"CC","CC","14",215.666666666667,205.333333333333,10.3333333333333,0,0,10.3333333333333
144,1990-02-24,"a_pre_pb","a_pre_pb",15,"EE",19,0,19,0,0,19,"EE","EE","15",30.8333333333333,0,30.8333333333333,0,0,30.8333333333333
144,1990-02-24,"a_pre_pb","a_pre_pb",17,"CC",128,109,19,0,0,19,"CC","CC","17",177.163802738333,147,30.1638027383333,0,0,30.1638027383333
144,1990-02-24,"a_pre_pb","a_pre_pb",19,"EE",50,0,50,0,0,50,"EE","EE","19",64.6666666666667,0,64.6666666666667,0,0,64.6666666666667
144,1990-02-24,"a_pre_pb","a_pre_pb",20,"EE",12,0,12,0,0,12,"EE","EE","20",13.5,0,13.5,0,0,13.5
144,1990-02-24,"a_pre_pb","a_pre_pb",21,"EE",28,0,28,0,0,28,"EE","EE","21",32.788205735,0,32.788205735,0,0,32.788205735
145,1990-03-29,"a_pre_pb","a_pre_pb",3,"EE",51,0,51,0,0,51,"EE","EE","3",48.8333333333333,0,48.8333333333333,0,5.5,48.8333333333333
145,1990-03-29,"a_pre_pb","a_pre_pb",4,"CC",558,558,0,0,0,0,"CC","CC","4",537.487926733333,534.6545934,2.83333333333333,0,0,2.83333333333333
145,1990-03-29,"a_pre_pb","a_pre_pb",11,"CC",469,438,31,0,0,31,"CC","CC","11",287.5,274.333333333333,13.1666666666667,0,0,13.1666666666667
145,1990-03-29,"a_pre_pb","a_pre_pb",14,"CC",127,127,0,0,0,0,"CC","CC","14",204,193.666666666667,10.3333333333333,0,0,10.3333333333333
145,1990-03-29,"a_pre_pb","a_pre_pb",15,"EE",7,0,7,0,0,7,"EE","EE","15",28,0,28,0,0,28
145,1990-03-29,"a_pre_pb","a_pre_pb",17,"CC",185,155,30,0,0,30,"CC","CC","17",180.997136071667,147.166666666667,33.830469405,0,0,33.830469405
145,1990-03-29,"a_pre_pb","a_pre_pb",19,"EE",82,0,82,0,0,82,"EE","EE","19",69.1666666666667,0,69.1666666666667,0,0,69.1666666666667
145,1990-03-29,"a_pre_pb","a_pre_pb",20,"EE",23,0,23,0,0,23,"EE","EE","20",15.3333333333333,0,15.3333333333333,0,0,15.3333333333333
145,1990-03-29,"a_pre_pb","a_pre_pb",21,"EE",19,0,19,0,0,19,"EE","EE","21",31.4548724016667,0,31.4548724016667,0,0,31.4548724016667
146,1990-04-24,"a_pre_pb","a_pre_pb",3,"EE",83,0,83,0,18,83,"EE","EE","3",50.5,0,50.5,0,3,50.5
146,1990-04-24,"a_pre_pb","a_pre_pb",4,"CC",519,519,0,0,0,0,"CC","CC","4",566.487926733333,564.987926733333,1.5,0,0,1.5
146,1990-04-24,"a_pre_pb","a_pre_pb",11,"CC",401,401,0,0,0,0,"CC","CC","11",333.333333333333,324.833333333333,8.5,0,0,8.5
146,1990-04-24,"a_pre_pb","a_pre_pb",14,"CC",229.52721657,229.52721657,0,0,0,0,"CC","CC","14",184.921202761667,177.921202761667,7,0,0,7
146,1990-04-24,"a_pre_pb","a_pre_pb",15,"EE",8,0,8,0,0,8,"EE","EE","15",25,0,25,0,0,25
146,1990-04-24,"a_pre_pb","a_pre_pb",17,"CC",243.03951957,243.03951957,0,0,0,0,"CC","CC","17",184.006586595,155.506586595,28.5,0,0,28.5
146,1990-04-24,"a_pre_pb","a_pre_pb",19,"EE",122,0,122,0,0,122,"EE","EE","19",76.3333333333333,0,76.3333333333333,0,0,76.3333333333333
146,1990-04-24,"a_pre_pb","a_pre_pb",20,"EE",22,0,22,0,0,22,"EE","EE","20",17.6666666666667,0,17.6666666666667,0,0,17.6666666666667
146,1990-04-24,"a_pre_pb","a_pre_pb",21,"EE",0,0,0,0,0,0,"EE","EE","21",22.6666666666667,0,22.6666666666667,0,0,22.6666666666667
147,1990-05-23,"a_pre_pb","a_pre_pb",3,"EE",52,0,52,0,19,52,"EE","EE","3",48.6666666666667,0,48.6666666666667,0,6.16666666666667,48.6666666666667
147,1990-05-23,"a_pre_pb","a_pre_pb",4,"CC",387,387,0,0,0,0,"CC","CC","4",546.487926733333,546.487926733333,0,0,0,0
147,1990-05-23,"a_pre_pb","a_pre_pb",11,"CC",317,317,0,0,0,0,"CC","CC","11",344.5,339.333333333333,5.16666666666667,0,0,5.16666666666667
147,1990-05-23,"a_pre_pb","a_pre_pb",14,"CC",245,245,0,0,0,0,"CC","CC","14",190.421202761667,187.421202761667,3,0,0,3
147,1990-05-23,"a_pre_pb","a_pre_pb",15,"EE",0,0,0,0,0,0,"EE","EE","15",16.1666666666667,0,16.1666666666667,0,0,16.1666666666667
147,1990-05-23,"a_pre_pb","a_pre_pb",17,"CC",95,95,0,0,0,0,"CC","CC","17",157.006586595,141.339919928333,15.6666666666667,0,0,15.6666666666667
147,1990-05-23,"a_pre_pb","a_pre_pb",19,"EE",80,0,80,0,0,80,"EE","EE","19",69.3333333333333,0,69.3333333333333,0,0,69.3333333333333
147,1990-05-23,"a_pre_pb","a_pre_pb",20,"EE",0,0,0,0,0,0,"EE","EE","20",15.3333333333333,0,15.3333333333333,0,0,15.3333333333333
147,1990-05-23,"a_pre_pb","a_pre_pb",21,"EE",8,0,8,0,0,8,"EE","EE","21",14,0,14,0,0,14
148,1990-06-21,"a_pre_pb","a_pre_pb",3,"EE",58,0,58,0,18,58,"EE","EE","3",56.6666666666667,0,56.6666666666667,0,9.16666666666667,56.6666666666667
148,1990-06-21,"a_pre_pb","a_pre_pb",4,"CC",455,455,0,0,0,0,"CC","CC","4",512.166666666667,512.166666666667,0,0,0,0
148,1990-06-21,"a_pre_pb","a_pre_pb",11,"CC",306,306,0,0,0,0,"CC","CC","11",359.666666666667,354.5,5.16666666666667,0,0,5.16666666666667
148,1990-06-21,"a_pre_pb","a_pre_pb",14,"CC",182,182,0,0,0,0,"CC","CC","14",203.754536095,200.754536095,3,0,0,3
148,1990-06-21,"a_pre_pb","a_pre_pb",15,"EE",0,0,0,0,0,0,"EE","EE","15",11.5,0,11.5,0,0,11.5
148,1990-06-21,"a_pre_pb","a_pre_pb",17,"CC",164,164,0,0,0,0,"CC","CC","17",146.173253261667,136.339919928333,9.83333333333333,0,0,9.83333333333333
148,1990-06-21,"a_pre_pb","a_pre_pb",19,"EE",10,0,10,0,0,10,"EE","EE","19",66.3333333333333,0,66.3333333333333,0,0,66.3333333333333
148,1990-06-21,"a_pre_pb","a_pre_pb",20,"EE",28,0,28,0,0,28,"EE","EE","20",17.1666666666667,0,17.1666666666667,0,0,17.1666666666667
148,1990-06-21,"a_pre_pb","a_pre_pb",21,"EE",8,0,8,0,0,8,"EE","EE","21",13.5,0,13.5,0,0,13.5
149,1990-07-21,"a_pre_pb","a_pre_pb",3,"EE",37,0,37,0,18,37,"EE","EE","3",57.3333333333333,0,57.3333333333333,0,12.1666666666667,57.3333333333333
149,1990-07-21,"a_pre_pb","a_pre_pb",4,"CC",454,454,0,0,0,0,"CC","CC","4",495.333333333333,495.333333333333,0,0,0,0
149,1990-07-21,"a_pre_pb","a_pre_pb",11,"CC",257.52721657,257.52721657,0,0,0,0,"CC","CC","11",354.421202761667,349.254536095,5.16666666666667,0,0,5.16666666666667
149,1990-07-21,"a_pre_pb","a_pre_pb",14,"CC",182,182,0,0,0,0,"CC","CC","14",201.921202761667,200.421202761667,1.5,0,0,1.5
149,1990-07-21,"a_pre_pb","a_pre_pb",15,"EE",0,0,0,0,0,0,"EE","EE","15",5.66666666666667,0,5.66666666666667,0,0,5.66666666666667
149,1990-07-21,"a_pre_pb","a_pre_pb",17,"CC",100,100,0,0,0,0,"CC","CC","17",152.506586595,144.339919928333,8.16666666666667,0,0,8.16666666666667
149,1990-07-21,"a_pre_pb","a_pre_pb",19,"EE",0,0,0,0,0,0,"EE","EE","19",57.3333333333333,0,57.3333333333333,0,0,57.3333333333333
149,1990-07-21,"a_pre_pb","a_pre_pb",20,"EE",46,0,46,0,0,46,"EE","EE","20",21.8333333333333,0,21.8333333333333,0,0,21.8333333333333
149,1990-07-21,"a_pre_pb","a_pre_pb",21,"EE",19,0,19,0,0,19,"EE","EE","21",13.6666666666667,0,13.6666666666667,0,0,13.6666666666667
150,1990-08-16,"a_pre_pb","a_pre_pb",3,"EE",60,0,60,0,20,60,"EE","EE","3",56.8333333333333,0,56.8333333333333,0,15.5,56.8333333333333
150,1990-08-16,"a_pre_pb","a_pre_pb",4,"CC",428,428,0,0,0,0,"CC","CC","4",466.833333333333,466.833333333333,0,0,0,0
150,1990-08-16,"a_pre_pb","a_pre_pb",11,"CC",296,296,0,0,0,0,"CC","CC","11",341.087869428333,335.921202761667,5.16666666666667,0,0,5.16666666666667
150,1990-08-16,"a_pre_pb","a_pre_pb",14,"CC",168,168,0,0,0,0,"CC","CC","14",188.921202761667,188.921202761667,0,0,0,0
150,1990-08-16,"a_pre_pb","a_pre_pb",15,"EE",0,0,0,0,0,0,"EE","EE","15",2.5,0,2.5,0,0,2.5
150,1990-08-16,"a_pre_pb","a_pre_pb",17,"CC",145,145,0,0,0,0,"CC","CC","17",155.339919928333,150.339919928333,5,0,0,5
150,1990-08-16,"a_pre_pb","a_pre_pb",19,"EE",7,0,7,0,0,7,"EE","EE","19",50.1666666666667,0,50.1666666666667,0,0,50.1666666666667
150,1990-08-16,"a_pre_pb","a_pre_pb",20,"EE",29,0,29,0,0,29,"EE","EE","20",24.6666666666667,0,24.6666666666667,0,0,24.6666666666667
150,1990-08-16,"a_pre_pb","a_pre_pb",21,"EE",11,0,11,0,0,11,"EE","EE","21",10.8333333333333,0,10.8333333333333,0,0,10.8333333333333
151,1990-09-22,"a_pre_pb","a_pre_pb",3,"EE",17,0,17,0,17,17,"EE","EE","3",51.1666666666667,0,51.1666666666667,0,18.3333333333333,51.1666666666667
151,1990-09-22,"a_pre_pb","a_pre_pb",4,"CC",257,257,0,0,0,0,"CC","CC","4",416.666666666667,416.666666666667,0,0,0,0
151,1990-09-22,"a_pre_pb","a_pre_pb",11,"CC",240,240,0,0,0,0,"CC","CC","11",302.921202761667,302.921202761667,0,0,0,0
151,1990-09-22,"a_pre_pb","a_pre_pb",14,"CC",180,180,0,0,0,0,"CC","CC","14",197.754536095,197.754536095,0,0,0,0
151,1990-09-22,"a_pre_pb","a_pre_pb",15,"EE",23,0,23,0,0,23,"EE","EE","15",5.16666666666667,0,5.16666666666667,0,0,5.16666666666667
151,1990-09-22,"a_pre_pb","a_pre_pb",17,"CC",97,97,0,0,0,0,"CC","CC","17",140.673253261667,140.673253261667,0,0,0,0
151,1990-09-22,"a_pre_pb","a_pre_pb",19,"EE",27,0,27,0,0,27,"EE","EE","19",41,0,41,0,0,41
151,1990-09-22,"a_pre_pb","a_pre_pb",20,"EE",0,0,0,0,0,0,"EE","EE","20",20.8333333333333,0,20.8333333333333,0,0,20.8333333333333
151,1990-09-22,"a_pre_pb","a_pre_pb",21,"EE",0,0,0,0,0,0,"EE","EE","21",7.66666666666667,0,7.66666666666667,0,0,7.66666666666667
152,1990-10-15,"a_pre_pb","a_pre_pb",3,"EE",31,0,31,0,13,31,"EE","EE","3",42.5,0,42.5,0,17.5,42.5
152,1990-10-15,"a_pre_pb","a_pre_pb",4,"CC",267,267,0,0,0,0,"CC","CC","4",374.666666666667,374.666666666667,0,0,0,0
152,1990-10-15,"a_pre_pb","a_pre_pb",11,"CC",235,235,0,0,0,0,"CC","CC","11",275.254536095,275.254536095,0,0,0,0
152,1990-10-15,"a_pre_pb","a_pre_pb",14,"CC",393,393,0,0,0,0,"CC","CC","14",225,225,0,0,0,0
152,1990-10-15,"a_pre_pb","a_pre_pb",15,"EE",7,0,7,0,0,7,"EE","EE","15",5,0,5,0,0,5
152,1990-10-15,"a_pre_pb","a_pre_pb",17,"CC",213,213,0,0,0,0,"CC","CC","17",135.666666666667,135.666666666667,0,0,0,0
152,1990-10-15,"a_pre_pb","a_pre_pb",19,"EE",44.98281643,0,44.98281643,0,0,44.98281643,"EE","EE","19",28.1638027383333,0,28.1638027383333,0,0,28.1638027383333
152,1990-10-15,"a_pre_pb","a_pre_pb",20,"EE",16,0,16,0,0,16,"EE","EE","20",19.8333333333333,0,19.8333333333333,0,0,19.8333333333333
152,1990-10-15,"a_pre_pb","a_pre_pb",21,"EE",14,0,14,0,0,14,"EE","EE","21",10,0,10,0,0,10
153,1990-11-10,"a_pre_pb","a_pre_pb",3,"EE",68,38,30,0,0,30,"EE","EE","3",45.1666666666667,6.33333333333333,38.8333333333333,0,14.3333333333333,38.8333333333333
153,1990-11-10,"a_pre_pb","a_pre_pb",4,"CC",296.52721657,296.52721657,0,0,0,0,"CC","CC","4",359.587869428333,359.587869428333,0,0,0,0
153,1990-11-10,"a_pre_pb","a_pre_pb",11,"CC",272,272,0,0,0,0,"CC","CC","11",267.754536095,267.754536095,0,0,0,0
153,1990-11-10,"a_pre_pb","a_pre_pb",14,"CC",222,222,0,0,0,0,"CC","CC","14",221.166666666667,221.166666666667,0,0,0,0
153,1990-11-10,"a_pre_pb","a_pre_pb",15,"EE",62,0,62,0,0,62,"EE","EE","15",15.3333333333333,0,15.3333333333333,0,0,15.3333333333333
153,1990-11-10,"a_pre_pb","a_pre_pb",17,"CC",171,171,0,0,0,0,"CC","CC","17",148.333333333333,148.333333333333,0,0,0,0
153,1990-11-10,"a_pre_pb","a_pre_pb",19,"EE",36,0,36,0,0,36,"EE","EE","19",20.830469405,0,20.830469405,0,0,20.830469405
153,1990-11-10,"a_pre_pb","a_pre_pb",20,"EE",16,0,16,0,0,16,"EE","EE","20",22.5,0,22.5,0,0,22.5
153,1990-11-10,"a_pre_pb","a_pre_pb",21,"EE",33,0,33,0,0,33,"EE","EE","21",14.1666666666667,0,14.1666666666667,0,0,14.1666666666667
154,1990-12-15,"a_pre_pb","a_pre_pb",3,"EE",134,83,51,0,0,51,"EE","EE","3",57.8333333333333,20.1666666666667,37.6666666666667,0,11.3333333333333,37.6666666666667
154,1990-12-15,"a_pre_pb","a_pre_pb",4,"CC",250,250,0,0,0,0,"CC","CC","4",325.421202761667,325.421202761667,0,0,0,0
154,1990-12-15,"a_pre_pb","a_pre_pb",11,"CC",354,354,0,0,0,0,"CC","CC","11",275.754536095,275.754536095,0,0,0,0
154,1990-12-15,"a_pre_pb","a_pre_pb",14,"CC",444.52721657,436.52721657,8,0,0,8,"CC","CC","14",264.921202761667,263.587869428333,1.33333333333333,0,0,1.33333333333333
154,1990-12-15,"a_pre_pb","a_pre_pb",15,"EE",19,0,19,0,0,19,"EE","EE","15",18.5,0,18.5,0,0,18.5
154,1990-12-15,"a_pre_pb","a_pre_pb",17,"CC",182,182,0,0,0,0,"CC","CC","17",151.333333333333,151.333333333333,0,0,0,0
154,1990-12-15,"a_pre_pb","a_pre_pb",19,"EE",65,0,65,0,0,65,"EE","EE","19",29.9971360716667,0,29.9971360716667,0,0,29.9971360716667
154,1990-12-15,"a_pre_pb","a_pre_pb",20,"EE",15,0,15,0,0,15,"EE","EE","20",20.3333333333333,0,20.3333333333333,0,0,20.3333333333333
154,1990-12-15,"a_pre_pb","a_pre_pb",21,"EE",34.72923441,0,34.72923441,0,0,34.72923441,"EE","EE","21",18.6215390683333,0,18.6215390683333,0,0,18.6215390683333
155,1991-01-11,"a_pre_pb","a_pre_pb",3,"EE",58,40,18,0,0,18,"EE","EE","3",61.3333333333333,26.8333333333333,34.5,0,8.33333333333333,34.5
155,1991-01-11,"a_pre_pb","a_pre_pb",4,"CC",284,274,10,0,0,10,"CC","CC","4",297.087869428333,295.421202761667,1.66666666666667,0,0,1.66666666666667
155,1991-01-11,"a_pre_pb","a_pre_pb",11,"CC",350,350,0,0,0,0,"CC","CC","11",291.166666666667,291.166666666667,0,0,0,0
155,1991-01-11,"a_pre_pb","a_pre_pb",14,"CC",314,304,10,0,0,10,"CC","CC","14",286.921202761667,283.921202761667,3,0,0,3
155,1991-01-11,"a_pre_pb","a_pre_pb",15,"EE",30.72923441,0,30.72923441,0,0,30.72923441,"EE","EE","15",23.6215390683333,0,23.6215390683333,0,0,23.6215390683333
155,1991-01-11,"a_pre_pb","a_pre_pb",17,"CC",122,85,37,0,0,37,"CC","CC","17",155,148.833333333333,6.16666666666667,0,0,6.16666666666667
155,1991-01-11,"a_pre_pb","a_pre_pb",19,"EE",76,0,76,0,0,76,"EE","EE","19",42.6638027383333,0,42.6638027383333,0,0,42.6638027383333
155,1991-01-11,"a_pre_pb","a_pre_pb",20,"EE",40,0,40,0,0,40,"EE","EE","20",19.3333333333333,0,19.3333333333333,0,0,19.3333333333333
155,1991-01-11,"a_pre_pb","a_pre_pb",21,"EE",26,0,26,0,0,26,"EE","EE","21",19.788205735,0,19.788205735,0,0,19.788205735
156,1991-02-16,"a_pre_pb","a_pre_pb",3,"EE",100,87,13,0,0,13,"EE","EE","3",68,41.3333333333333,26.6666666666667,0,5,26.6666666666667
156,1991-02-16,"a_pre_pb","a_pre_pb",4,"CC",399,399,0,0,0,0,"CC","CC","4",292.254536095,290.587869428333,1.66666666666667,0,0,1.66666666666667
156,1991-02-16,"a_pre_pb","a_pre_pb",11,"CC",415.03951957,415.03951957,0,0,0,0,"CC","CC","11",311.006586595,311.006586595,0,0,0,0
156,1991-02-16,"a_pre_pb","a_pre_pb",14,"CC",319,319,0,0,0,0,"CC","CC","14",312.087869428333,309.087869428333,3,0,0,3
156,1991-02-16,"a_pre_pb","a_pre_pb",15,"EE",25,0,25,0,0,25,"EE","EE","15",27.788205735,0,27.788205735,0,0,27.788205735
156,1991-02-16,"a_pre_pb","a_pre_pb",17,"CC",87,87,0,0,0,0,"CC","CC","17",145.333333333333,139.166666666667,6.16666666666667,0,0,6.16666666666667
156,1991-02-16,"a_pre_pb","a_pre_pb",19,"EE",54.72923441,0,54.72923441,0,0,54.72923441,"EE","EE","19",50.61867514,0,50.61867514,0,0,50.61867514
156,1991-02-16,"a_pre_pb","a_pre_pb",20,"EE",50,0,50,0,0,50,"EE","EE","20",22.8333333333333,0,22.8333333333333,0,0,22.8333333333333
156,1991-02-16,"a_pre_pb","a_pre_pb",21,"EE",21,0,21,0,0,21,"EE","EE","21",21.4548724016667,0,21.4548724016667,0,0,21.4548724016667
157,1991-03-13,"a_pre_pb","a_pre_pb",3,"EE",122,90,32,0,0,32,"EE","EE","3",85.5,56.3333333333333,29.1666666666667,0,2.16666666666667,29.1666666666667
